,Duration,Total_Stops,Price,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Jounrey_date,Jounrey_month,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
6395,170,0,6121,13,20,16,10,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6396,170,0,3625,22,10,1,0,24,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6397,810,1,8475,7,30,21,0,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6398,320,1,10851,2,5,7,25,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6399,795,1,5704,9,45,23,0,21,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6400,175,0,11598,21,10,0,5,18,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6401,645,1,9149,8,30,19,15,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6402,155,0,4145,20,45,23,20,15,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6403,540,1,6195,10,35,19,35,21,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6404,575,1,6979,11,25,21,0,5,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6405,170,0,7276,13,20,16,10,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6406,270,1,4760,8,45,13,15,15,5,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6407,140,0,11982,17,45,20,5,18,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6408,140,0,5277,22,5,0,25,27,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6409,700,1,8372,20,0,7,40,6,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6410,220,1,4226,19,35,23,15,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6411,140,0,3597,19,35,21,55,18,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6412,735,1,7005,8,45,21,0,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6413,545,1,8018,7,5,16,10,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6414,855,2,9653,5,0,19,15,5,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6415,1100,2,13873,7,0,1,20,18,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6416,520,1,11264,10,20,19,0,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6417,330,1,6151,16,45,22,15,21,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6418,155,0,4174,15,30,18,5,18,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6419,170,0,12841,13,20,16,10,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6420,170,0,4423,10,10,13,0,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6421,300,1,6069,16,0,21,0,15,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6422,135,0,4667,11,40,13,55,5,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6423,85,0,3175,6,20,7,45,27,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6424,1335,1,8372,21,0,19,15,6,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6425,155,0,5613,17,0,19,35,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6426,895,1,7144,7,35,22,30,18,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6427,140,0,5277,22,5,0,25,24,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6428,955,1,5192,7,35,23,30,5,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6429,435,2,10336,12,0,19,15,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6430,155,0,31945,20,45,23,20,24,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6431,755,1,17493,13,0,1,35,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6432,90,0,2753,5,45,7,15,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6433,1180,2,8603,12,0,7,40,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6434,870,1,7452,7,55,22,25,21,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6435,170,0,3971,9,30,12,20,24,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6436,170,0,3943,10,10,13,0,6,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6437,300,1,9165,14,25,19,25,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6438,170,0,3625,9,30,12,20,21,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6439,675,1,15058,8,0,19,15,6,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6440,1360,1,14882,9,0,7,40,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6441,170,0,4591,10,10,13,0,18,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6442,155,0,3841,6,55,9,30,5,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6443,140,0,3841,22,20,0,40,4,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6444,630,1,13377,15,0,1,30,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6445,375,1,14848,13,0,19,15,21,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6446,155,0,4145,20,45,23,20,5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6447,140,0,3850,7,55,10,15,6,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6448,805,1,10413,7,0,20,25,24,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6449,630,1,6104,15,0,1,30,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6450,170,0,3943,10,30,13,20,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6451,500,2,5192,15,10,23,30,5,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6452,175,0,4632,7,45,10,40,24,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6453,305,1,5073,20,25,1,30,4,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6454,535,1,9526,10,20,19,15,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6455,170,0,4423,4,0,6,50,15,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6456,95,0,2227,20,5,21,40,5,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6457,160,0,5403,11,30,14,10,21,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6458,140,0,3858,19,35,21,55,27,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6459,720,1,6883,9,0,21,0,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6460,390,1,7198,19,0,1,30,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6461,165,0,7801,10,0,12,45,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6462,175,0,4823,18,25,21,20,21,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6463,185,1,8085,20,20,23,25,5,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6464,295,1,8662,13,40,18,35,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6465,135,0,3859,9,45,12,0,5,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6466,860,1,7564,4,55,19,15,18,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6467,160,0,3919,5,55,8,35,21,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6468,175,0,6860,10,5,13,0,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6469,275,1,4966,11,30,16,5,4,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6470,165,0,6144,6,0,8,45,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6471,460,2,10835,8,50,16,30,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6472,200,1,7952,6,5,9,25,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6473,165,0,3419,1,30,4,15,4,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6474,525,1,10197,3,50,12,35,27,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6475,895,1,5883,10,35,1,30,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6476,135,0,4667,11,40,13,55,18,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6477,985,2,6223,4,55,21,20,21,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6478,300,1,11873,14,25,19,25,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6479,345,1,7189,21,50,3,35,15,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6480,150,0,5989,19,55,22,25,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6481,90,0,2227,21,20,22,50,24,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6482,455,1,5628,5,45,13,20,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6483,645,1,8937,8,30,19,15,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6484,155,0,5618,14,20,16,55,3,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6485,735,1,6674,7,0,19,15,4,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6486,170,0,3898,11,40,14,30,24,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6487,1380,2,13381,20,15,19,15,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6488,120,2,11972,17,15,19,15,21,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6489,345,1,7398,21,50,3,35,4,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6490,435,2,17461,10,30,17,45,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6491,155,0,4804,17,15,19,50,27,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6492,425,1,7520,5,5,12,10,18,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6493,895,1,7503,10,35,1,30,18,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6494,650,1,8601,8,25,19,15,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6495,710,1,5192,7,35,19,25,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6496,330,1,9158,15,55,21,25,6,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6497,515,1,24318,17,0,1,35,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6498,660,1,7038,7,10,18,10,21,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6499,170,0,7303,22,20,1,10,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6500,285,1,8021,5,25,10,10,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6501,555,1,14323,10,0,19,15,15,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6502,805,1,10203,7,0,20,25,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6503,390,1,7408,19,0,1,30,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6504,85,0,2227,21,20,22,45,27,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6505,465,1,16108,11,30,19,15,15,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6506,490,1,7640,14,20,22,30,18,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6507,700,1,8610,7,10,18,50,6,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6508,730,1,6093,8,50,21,0,6,12,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6509,560,1,6442,6,50,16,10,27,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6510,480,1,7408,13,0,21,0,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6511,545,1,10696,7,5,16,10,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6512,150,0,6982,9,0,11,30,3,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6513,90,0,2754,19,5,20,35,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6514,330,1,23677,6,45,12,15,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6515,1385,2,13227,9,50,8,55,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6516,85,0,2754,12,0,13,25,27,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6517,965,1,6758,4,55,21,0,18,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6518,180,0,6934,14,10,17,10,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6519,310,1,6373,17,5,22,15,27,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6520,150,0,5644,14,25,16,55,6,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6521,540,1,6513,7,10,16,10,15,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6522,90,0,4392,12,0,13,30,5,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6523,170,0,4778,5,30,8,20,3,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6524,400,2,12723,5,50,12,30,24,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6525,170,0,4778,5,30,8,20,24,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6526,170,0,8033,23,30,2,20,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6527,95,1,8425,5,15,6,50,27,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6528,595,1,15411,8,55,18,50,3,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6529,1220,2,10975,13,5,9,25,6,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6530,260,1,6535,16,45,21,5,24,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6531,140,0,3543,17,45,20,5,18,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6532,1345,1,12102,20,20,18,45,24,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6533,415,1,7503,18,35,1,30,18,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6534,310,1,9748,6,10,11,20,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6535,155,0,4804,17,15,19,50,27,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6536,80,0,2575,6,20,7,40,24,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6537,180,0,3943,21,15,0,15,21,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6538,270,1,4760,8,45,13,15,24,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6539,615,1,6902,9,0,19,15,21,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6540,865,1,6151,16,45,7,10,21,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6541,765,2,12324,16,50,5,35,21,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6542,150,0,5964,19,35,22,5,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6543,140,0,3873,22,20,0,40,21,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6544,635,1,13542,15,0,1,35,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6545,165,0,6144,1,30,4,15,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6546,165,0,3383,11,10,13,55,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6547,175,1,10413,17,30,20,25,6,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6548,1045,2,13143,5,50,23,15,21,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6549,625,1,13069,8,25,18,50,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6550,165,0,3898,20,55,23,40,6,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6551,50,1,6383,10,30,11,20,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6552,835,1,10406,7,5,21,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6553,630,1,5883,15,0,1,30,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6554,615,1,6838,10,45,21,0,27,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6555,565,1,9646,13,5,22,30,15,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6556,190,0,6216,6,0,9,10,6,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
6557,165,0,4148,22,10,0,55,3,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6558,455,1,7268,11,40,19,15,27,6,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6559,150,0,6245,14,15,16,45,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6560,170,0,4483,23,55,2,45,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6561,970,1,13310,17,0,9,10,24,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6562,90,0,2754,19,5,20,35,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6563,1275,2,10231,22,0,19,15,6,12,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6564,140,2,11447,7,5,9,25,6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6565,155,0,4462,15,10,17,45,3,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6566,135,0,3687,7,5,9,20,6,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6567,485,1,6628,17,30,1,35,27,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6568,600,1,13832,21,40,7,40,3,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6569,180,0,6860,8,30,11,30,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6570,1390,2,10676,12,0,11,10,5,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6571,90,0,2754,19,5,20,35,21,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6572,920,1,6785,7,35,22,55,24,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6573,570,1,14067,16,0,1,30,21,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6574,185,2,12723,5,50,8,55,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6575,865,1,6151,16,45,7,10,27,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6576,295,1,5409,17,55,22,50,6,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6577,0,1,9345,20,20,20,20,21,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6578,380,2,12646,12,55,19,15,15,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6579,90,0,4784,16,55,18,25,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6580,720,1,11323,22,40,10,40,6,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6581,150,0,4409,19,55,22,25,18,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6582,75,0,3100,19,30,20,45,27,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6583,150,0,4804,14,25,16,55,6,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6584,790,1,9555,7,10,20,20,24,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6585,150,0,5964,19,35,22,5,24,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6586,345,1,6386,2,0,7,45,6,12,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6587,675,1,6377,8,0,19,15,4,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6588,135,0,3807,8,20,10,35,18,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6589,570,1,13377,16,0,1,30,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6590,145,0,3841,9,0,11,25,4,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6591,0,1,6528,14,35,14,35,6,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6592,80,0,3100,6,20,7,40,24,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6593,135,0,3687,7,45,10,0,24,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6594,170,0,3943,4,0,6,50,6,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6595,315,1,4859,15,5,20,20,24,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6596,295,1,4410,12,10,17,5,18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6597,90,0,2754,2,35,4,5,21,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6598,170,0,5694,23,30,2,20,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6599,510,1,9424,17,0,1,30,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6600,865,2,12199,17,15,7,40,6,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6601,170,0,4668,11,30,14,20,5,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6602,175,0,4945,9,35,12,30,21,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6603,980,2,11791,5,50,22,10,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6604,155,0,3841,6,55,9,30,4,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6605,165,0,4239,20,55,23,40,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6606,520,1,11789,10,20,19,0,6,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6607,475,2,13616,9,25,17,20,15,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6608,395,1,6838,19,0,1,35,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6609,165,0,4990,6,5,8,50,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6610,355,1,5752,7,0,12,55,27,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6611,625,2,18191,15,5,1,30,5,9,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6612,865,1,8327,16,45,7,10,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6613,140,0,3873,22,20,0,40,6,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6614,170,0,5403,21,0,23,50,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6615,155,0,4145,20,45,23,20,21,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6616,-20,2,9925,9,45,9,25,5,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6617,90,0,2754,19,5,20,35,15,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6618,260,1,7662,16,45,21,5,5,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6619,170,0,6144,13,0,15,50,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6620,755,1,12327,13,0,1,35,27,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6621,80,0,2437,13,10,14,30,18,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6622,90,0,2753,5,45,7,15,6,12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6623,140,0,11982,17,45,20,5,21,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6624,565,2,9413,11,55,21,20,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6625,120,2,13022,17,15,19,15,15,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6626,475,1,3673,6,40,14,35,6,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6627,170,0,5613,9,45,12,35,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6628,870,1,6630,4,45,19,15,21,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6629,155,0,4148,14,20,16,55,3,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6630,745,1,11003,10,30,22,55,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6631,200,1,7480,6,5,9,25,18,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
